alignment position,genomic position,edited or not,positional entropy,average score difference
499,284,0,1.00,0
500,285,0,1.00,0
501,286,0,1.00,0
502,287,0,1.00,0
503,288,0,1.00,0
504,289,0,1.00,0
505,290,0,1.00,0
506,291,0,1.00,0
507,292,0,1.00,0
508,293,0,1.00,0
509,294,0,0.77,0
510,295,0,1.00,0
511,296,0,1.00,0
512,297,0,1.00,0
513,298,0,0.95,0
514,299,0,1.00,0
515,300,0,0.77,0
516,301,0,0.62,0
517,302,0,1.00,0
518,303,0,1.00,0
519,304,0,1.00,0
520,305,0,0.74,0
521,306,0,0.90,0
522,307,0,1.00,0
523,308,0,1.00,0
524,309,0,0.73,0
525,310,0,1.00,0
526,311,0,0.83,0
527,312,0,0.71,0
528,313,0,0.85,0
529,314,0,0.71,0
530,315,0,0.79,0
531,316,0,1.00,0
532,317,0,1.00,0
533,318,0,1.00,0
534,319,0,1.00,0
535,320,0,1.00,0
536,321,0,1.00,0
537,322,0,1.00,0
538,323,0,1.00,0
539,324,0,0.95,0
540,325,0,1.00,0
541,326,0,1.00,0
542,327,0,1.00,0
543,328,0,1.00,0
544,329,0,1.00,0
545,330,0,0.95,0
546,331,0,0.95,0
547,332,0,1.00,0
548,333,0,0.95,0
549,334,0,0.77,0
550,335,0,1.00,0
551,336,0,0.95,0
552,337,0,0.95,0
553,338,0,0.95,0
554,339,0,0.95,0
555,340,0,0.95,0
556,341,0,1.00,0
557,342,0,1.00,0
558,343,0,1.00,0
559,344,0,0.95,0
560,345,0,0.68,0
561,346,0,1.00,0
562,347,0,1.00,0
563,348,0,0.87,0
564,349,0,0.78,0
565,350,0,1.00,0
566,351,0,1.00,0
567,352,0,0.89,0
568,353,0,1.00,0
569,354,0,1.00,0
570,355,0,1.00,0
571,356,0,1.00,0
572,357,0,1.00,0
573,358,0,1.00,0
574,359,0,1.00,0
575,360,0,1.00,0
576,361,0,1.00,0
577,362,0,1.00,0
578,363,0,1.00,0
579,364,0,1.00,0
580,365,0,1.00,0
581,366,0,1.00,0
582,367,0,1.00,0
637,370,1,0.39,-0.48
