alignment position,genomic position,edited or not,positional entropy,average score difference
351,112,0,0.84,0
352,113,0,1.00,0
353,114,0,0.80,0
354,115,0,0.92,0
355,116,1,0.77,-0.17
356,117,0,1.00,0
357,118,0,0.63,0
358,119,0,1.00,0
359,120,0,1.00,0
360,121,0,0.77,0
361,122,1,0.75,3.28
362,123,0,1.00,0
363,124,0,0.92,0
364,125,0,0.70,0
365,126,0,0.55,0
366,127,0,0.85,0
367,128,0,0.78,0
368,129,0,1.00,0
369,130,0,1.00,0
370,131,0,1.00,0
371,132,0,1.00,0
372,133,0,1.00,0
373,134,0,0.89,0
374,135,0,1.00,0
375,136,0,0.85,0
376,137,0,1.00,0
377,138,0,1.00,0
378,139,0,1.00,0
379,140,0,1.00,0
380,141,0,1.00,0
381,142,0,1.00,0
382,143,0,1.00,0
383,144,0,1.00,0
384,145,0,0.55,0
385,146,1,1.00,1.00
386,147,0,1.00,0
387,148,0,0.85,0
388,149,0,0.83,0
389,150,0,1.00,0
390,151,0,1.00,0
391,152,0,0.95,0
392,153,0,1.00,0
393,154,0,1.00,0
394,155,0,1.00,0
395,156,0,0.65,0
396,157,0,1.00,0
397,158,0,1.00,0
398,159,0,1.00,0
399,160,0,0.78,0
400,161,0,0.77,0
401,162,0,1.00,0
402,163,0,1.00,0
403,164,0,1.00,0
404,165,0,1.00,0
405,166,0,1.00,0
406,167,0,1.00,0
407,168,0,1.00,0
408,169,0,1.00,0
409,170,0,1.00,0
410,171,0,1.00,0
411,172,0,1.00,0
412,173,0,1.00,0
413,174,0,1.00,0
414,175,0,1.00,0
415,176,0,1.00,0
416,177,0,1.00,0
417,178,0,0.95,0
418,179,0,1.00,0
419,180,0,1.00,0
420,181,0,1.00,0
421,182,0,1.00,0
422,183,0,1.00,0
423,184,0,1.00,0
424,185,0,0.82,0
425,186,0,1.00,0
426,187,0,1.00,0
427,188,0,1.00,0
428,189,0,1.00,0
429,190,0,1.00,0
430,191,0,1.00,0
431,192,0,0.95,0
432,193,0,1.00,0
433,194,0,1.00,0
434,195,0,1.00,0
435,196,0,1.00,0
436,197,0,1.00,0
437,198,1,1.00,-6.00
438,199,0,1.00,0
439,200,0,0.77,0
440,201,0,0.70,0
441,202,1,1.00,8.00
442,203,0,1.00,0
443,204,0,1.00,0
444,205,0,1.00,0
445,206,0,1.00,0
446,207,0,1.00,0
447,208,0,1.00,0
448,209,0,1.00,0
449,210,0,0.95,0
450,211,0,1.00,0
451,212,0,1.00,0
452,213,0,1.00,0
453,214,0,1.00,0
454,215,0,1.00,0
455,216,0,1.00,0
456,217,0,1.00,0
457,218,0,1.00,0
458,219,0,1.00,0
459,220,0,1.00,0
460,221,0,0.95,0
461,222,0,1.00,0
462,223,0,1.00,0
463,224,0,1.00,0
464,225,0,0.95,0
465,226,1,0.95,2.07
466,227,0,1.00,0
467,228,0,1.00,0
468,229,0,0.72,0
469,230,0,0.90,0
470,231,0,0.65,0
471,232,1,0.95,0.90
472,233,0,1.00,0
473,234,0,0.68,0
474,235,0,1.00,0
475,236,0,0.64,0
476,237,0,0.95,0
477,238,0,1.00,0
478,239,0,0.84,0
479,240,0,0.95,0
480,241,0,1.00,0
481,242,0,1.00,0
482,243,0,1.00,0
483,244,1,0.90,1.76
484,245,0,1.00,0
485,246,0,1.00,0
486,247,0,1.00,0
487,248,0,0.95,0
488,249,0,1.00,0
489,250,0,0.95,0
490,251,0,1.00,0
491,252,0,1.00,0
492,253,0,1.00,0
493,254,0,0.95,0
494,255,0,1.00,0
495,256,0,0.95,0
496,257,0,1.00,0
497,258,0,1.00,0
498,259,0,1.00,0
499,260,0,0.95,0
500,261,0,1.00,0
501,262,0,1.00,0
502,263,0,1.00,0
503,264,0,1.00,0
504,265,0,1.00,0
505,266,0,1.00,0
506,267,0,1.00,0
507,268,0,1.00,0
508,269,0,1.00,0
509,270,0,1.00,0
510,271,0,0.77,0
511,272,0,1.00,0
512,273,0,1.00,0
513,274,0,1.00,0
514,275,0,0.95,0
515,276,0,1.00,0
516,277,0,0.77,0
517,278,0,0.62,0
518,279,0,1.00,0
519,280,0,1.00,0
520,281,0,1.00,0
521,282,0,0.74,0
522,283,0,0.90,0
523,284,0,1.00,0
524,285,0,1.00,0
525,286,0,0.73,0
526,287,0,1.00,0
527,288,0,0.83,0
528,289,0,0.71,0
529,290,0,0.85,0
530,291,0,0.71,0
531,292,0,0.79,0
532,293,0,1.00,0
533,294,0,1.00,0
534,295,0,1.00,0
535,296,0,1.00,0
536,297,0,1.00,0
537,298,0,1.00,0
538,299,0,1.00,0
539,300,0,1.00,0
540,301,0,0.95,0
541,302,0,1.00,0
542,303,0,1.00,0
543,304,0,1.00,0
544,305,1,1.00,1.00
545,306,0,1.00,0
546,307,0,0.95,0
547,308,0,0.95,0
548,309,0,1.00,0
549,310,0,0.95,0
550,311,0,0.77,0
551,312,0,1.00,0
552,313,0,0.95,0
553,314,0,0.95,0
554,315,0,0.95,0
555,316,0,0.95,0
556,317,0,0.95,0
557,318,0,1.00,0
558,319,0,1.00,0
559,320,0,1.00,0
560,321,0,0.95,0
561,322,0,0.68,0
562,323,0,1.00,0
563,324,0,1.00,0
564,325,0,0.87,0
565,326,0,0.78,0
566,327,0,1.00,0
567,328,0,1.00,0
568,329,0,0.89,0
569,330,0,1.00,0
570,331,0,1.00,0
571,332,0,1.00,0
572,333,0,1.00,0
573,334,0,1.00,0
574,335,0,1.00,0
575,336,0,1.00,0
576,337,1,1.00,4.00
577,338,0,1.00,0
578,339,0,1.00,0
579,340,0,1.00,0
580,341,0,1.00,0
581,342,0,1.00,0
582,343,0,1.00,0
583,344,0,1.00,0
584,345,0,1.00,0
