alignment position,genomic position,edited or not,positional entropy,average score difference
335,303,0,0.95,0
336,304,1,1.00,-7.00
337,305,0,0.95,0
338,306,0,0.85,0
339,307,1,1.00,0.00
340,308,0,0.95,0
341,309,0,1.00,0
342,310,1,1.00,-1.00
343,311,0,0.83,0
344,312,0,1.00,0
354,313,1,0.90,-4.03
355,314,0,0.95,0
356,315,1,0.95,1.79
357,316,1,0.95,1.03
358,317,0,1.00,0
359,318,0,1.00,0
360,319,0,1.00,0
361,320,1,0.95,2.14
362,321,0,0.95,0
363,322,0,1.00,0
364,323,0,0.89,0
365,324,0,0.89,0
366,325,0,1.00,0
367,326,0,1.00,0
368,327,0,1.00,0
369,328,0,0.87,0
370,329,1,0.57,0.00
371,330,0,1.00,0
372,331,0,1.00,0
373,332,0,0.90,0
374,333,0,0.89,0
375,334,0,1.00,0
376,335,1,0.95,-1.97
377,336,0,0.95,0
378,337,0,0.95,0
379,338,0,1.00,0
380,339,0,1.00,0
381,340,1,1.00,1.00
382,341,0,1.00,0
383,342,1,0.87,3.45
384,343,1,1.00,2.00
385,344,0,1.00,0
386,345,0,0.95,0
387,346,0,1.00,0
388,347,0,1.00,0
389,348,0,0.95,0
390,349,1,0.78,0.00
391,350,1,0.89,1.79
392,351,0,0.79,0
393,352,0,1.00,0
394,353,0,1.00,0
395,354,1,0.69,3.17
396,355,0,1.00,0
397,356,0,0.95,0
398,357,0,0.95,0
399,358,0,0.89,0
400,359,0,0.87,0
401,360,0,1.00,0
402,361,1,1.00,2.00
403,362,0,1.00,0
404,363,0,1.00,0
405,364,0,0.79,0
406,365,0,1.00,0
407,366,0,1.00,0
408,367,0,1.00,0
409,368,0,0.95,0
410,369,0,1.00,0
411,370,0,0.89,0
412,371,0,0.77,0
413,372,0,0.73,0
414,373,0,1.00,0
415,374,0,0.79,0
416,375,0,0.77,0
417,376,0,1.00,0
418,377,0,1.00,0
419,378,1,0.80,3.45
420,379,0,0.70,0
421,380,0,1.00,0
422,381,0,0.90,0
423,382,0,0.87,0
424,383,1,0.95,2.97
425,384,0,1.00,0
426,385,0,1.00,0
427,386,1,0.95,4.97
428,387,0,0.58,0
429,388,0,0.92,0
436,389,0,0.95,0
437,390,0,0.92,0
438,391,1,0.83,-5.38
439,392,1,0.95,-0.93
440,393,0,1.00,0
441,394,1,1.00,-2.00
442,395,1,0.79,-0.66
443,396,1,0.70,0.86
444,397,1,0.95,-1.00
445,398,0,1.00,0
446,399,0,1.00,0
447,400,0,0.95,0
448,401,0,0.80,0
449,402,0,1.00,0
450,403,1,0.95,-0.93
451,404,0,0.95,0
452,405,0,1.00,0
453,406,0,1.00,0
454,407,0,1.00,0
455,408,0,1.00,0
456,409,1,0.92,2.93
457,410,0,0.95,0
458,411,0,1.00,0
459,412,1,1.00,0.00
460,413,0,1.00,0
461,414,0,1.00,0
462,415,0,0.64,0
463,416,0,1.00,0
464,417,0,0.89,0
465,418,0,1.00,0
466,419,0,1.00,0
467,420,1,0.89,2.97
468,421,0,1.00,0
469,422,1,0.89,-0.79
470,423,0,1.00,0
471,424,0,1.00,0
472,425,0,1.00,0
473,426,0,1.00,0
474,427,0,1.00,0
475,428,0,0.87,0
476,429,0,1.00,0
477,430,0,1.00,0
478,431,0,1.00,0
479,432,1,1.00,4.00
480,433,0,0.62,0
481,434,0,0.82,0
482,435,0,1.00,0
483,436,1,0.95,3.86
484,437,0,1.00,0
485,438,0,0.95,0
486,439,0,1.00,0
487,440,0,0.56,0
488,441,0,0.92,0
489,442,0,1.00,0
490,443,0,0.77,0
491,444,0,1.00,0
492,445,0,0.78,0
493,446,0,1.00,0
494,447,0,0.82,0
495,448,0,1.00,0
496,449,0,1.00,0
497,450,0,0.89,0
498,451,0,0.82,0
499,452,1,0.77,-2.52
500,453,0,1.00,0
501,454,1,0.63,-0.45
523,455,0,0.87,0
525,457,0,1.00,0
526,458,0,0.95,0
527,459,1,0.76,3.83
528,460,0,0.64,0
529,461,0,0.77,0
530,462,0,0.60,0
531,463,0,0.75,0
532,464,0,0.78,0
533,465,1,0.62,2.48
534,466,0,1.00,0
535,467,0,0.78,0
536,468,0,1.00,0
537,469,0,0.72,0
538,470,1,0.92,3.72
539,471,0,1.00,0
540,472,0,0.89,0
541,473,0,0.43,0
542,474,0,1.00,0
543,475,0,0.95,0
544,476,0,1.00,0
545,477,0,0.92,0
546,478,0,1.00,0
547,479,0,1.00,0
548,480,0,0.82,0
549,481,0,1.00,0
550,482,1,1.00,11.00
551,483,0,1.00,0
552,484,0,1.00,0
553,485,0,1.00,0
554,486,0,1.00,0
555,487,0,1.00,0
556,488,0,1.00,0
557,489,0,1.00,0
558,490,0,1.00,0
559,491,1,1.00,1.00
560,492,0,0.95,0
561,493,0,0.84,0
562,494,0,1.00,0
563,495,0,1.00,0
564,496,0,1.00,0
565,497,0,0.87,0
566,498,0,1.00,0
567,499,0,1.00,0
568,500,0,0.74,0
569,501,0,1.00,0
570,502,0,0.78,0
571,503,0,0.83,0
572,504,0,1.00,0
573,505,0,0.78,0
574,506,0,1.00,0
575,507,0,0.79,0
576,508,0,1.00,0
577,509,0,1.00,0
578,510,0,1.00,0
579,511,0,1.00,0
580,512,0,1.00,0
581,513,0,0.84,0
582,514,0,0.95,0
583,515,0,1.00,0
584,516,0,1.00,0
585,517,0,1.00,0
586,518,0,1.00,0
587,519,0,1.00,0
588,520,0,1.00,0
589,521,0,1.00,0
590,522,0,1.00,0
591,523,0,1.00,0
592,524,0,1.00,0
593,525,0,1.00,0
594,526,0,1.00,0
595,527,0,1.00,0
596,528,0,1.00,0
597,529,0,1.00,0
598,530,0,1.00,0
599,531,0,1.00,0
600,532,0,0.85,0
601,533,0,1.00,0
602,534,0,0.72,0
603,535,0,1.00,0
604,536,0,1.00,0
605,537,0,0.89,0
606,538,0,0.89,0
607,539,0,1.00,0
608,540,0,1.00,0
609,541,0,1.00,0
610,542,1,0.95,3.86
611,543,0,1.00,0
612,544,0,1.00,0
613,545,0,1.00,0
614,546,0,1.00,0
615,547,0,1.00,0
616,548,0,0.77,0
617,549,0,0.78,0
618,550,0,1.00,0
619,551,1,0.77,0.10
620,552,0,0.89,0
621,553,0,0.89,0
622,554,0,1.00,0
623,555,0,1.00,0
624,556,0,1.00,0
625,557,0,0.95,0
626,558,0,1.00,0
627,559,0,1.00,0
628,560,1,1.00,4.00
629,561,0,1.00,0
630,562,0,1.00,0
631,563,0,1.00,0
632,564,0,0.95,0
633,565,0,1.00,0
634,566,0,1.00,0
635,567,0,0.73,0
636,568,0,0.78,0
637,569,1,0.66,-0.93
638,570,0,0.46,0
640,572,1,0.41,-0.62
641,573,1,1.00,0.00
642,574,1,0.37,0.66
643,575,0,0.78,0
644,576,1,0.80,0.21
645,577,0,1.00,0
646,578,0,0.95,0
647,579,0,0.95,0
648,580,0,0.95,0
649,581,0,0.95,0
650,582,0,1.00,0
651,583,0,1.00,0
652,584,1,0.90,2.83
653,585,0,0.77,0
654,586,0,0.92,0
655,587,0,0.78,0
656,588,0,0.75,0
657,589,0,0.95,0
658,590,0,0.95,0
659,591,0,1.00,0
660,592,0,1.00,0
661,593,0,1.00,0
662,594,0,1.00,0
663,595,0,1.00,0
664,596,0,1.00,0
665,597,0,1.00,0
666,598,0,1.00,0
667,599,0,1.00,0
668,600,0,0.78,0
669,601,0,0.95,0
670,602,0,0.92,0
671,603,0,0.92,0
672,604,0,1.00,0
673,605,0,1.00,0
674,606,0,0.92,0
675,607,0,1.00,0
676,608,0,1.00,0
677,609,0,1.00,0
678,610,0,1.00,0
679,611,1,1.00,0.00
680,612,0,0.85,0
681,613,1,0.79,-1.31
682,614,0,1.00,0
683,615,0,1.00,0
684,616,0,1.00,0
685,617,1,1.00,6.00
686,618,0,0.95,0
687,619,0,0.81,0
688,620,0,1.00,0
689,621,0,1.00,0
690,622,0,0.95,0
691,623,0,1.00,0
692,624,0,1.00,0
693,625,0,0.95,0
694,626,0,0.74,0
695,627,0,1.00,0
696,628,0,1.00,0
697,629,0,1.00,0
698,630,0,1.00,0
699,631,0,1.00,0
700,632,0,1.00,0
701,633,0,1.00,0
702,634,0,1.00,0
703,635,0,1.00,0
704,636,0,1.00,0
705,637,0,1.00,0
706,638,0,1.00,0
707,639,0,1.00,0
708,640,0,1.00,0
709,641,0,1.00,0
710,642,0,1.00,0
711,643,0,1.00,0
712,644,0,1.00,0
713,645,0,1.00,0
714,646,0,1.00,0
715,647,0,1.00,0
716,648,1,0.92,2.00
717,649,0,0.95,0
718,650,0,1.00,0
719,651,1,1.00,4.00
720,652,0,1.00,0
721,653,1,0.95,3.97
722,654,0,1.00,0
723,655,0,0.76,0
724,656,1,0.77,-1.90
725,657,0,0.68,0
726,658,1,0.90,-3.79
727,659,0,1.00,0
728,660,1,0.65,0.17
729,661,0,0.92,0
730,662,0,0.95,0
731,663,0,1.00,0
732,664,0,1.00,0
733,665,0,1.00,0
734,666,0,1.00,0
735,667,0,1.00,0
736,668,0,1.00,0
737,669,0,0.92,0
738,670,0,1.00,0
739,671,0,1.00,0
740,672,0,1.00,0
741,673,0,1.00,0
742,674,0,1.00,0
743,675,0,1.00,0
744,676,0,0.73,0
745,677,1,0.87,0.45
746,678,0,0.95,0
747,679,0,1.00,0
748,680,0,1.00,0
749,681,0,0.95,0
750,682,0,1.00,0
751,683,0,1.00,0
752,684,0,1.00,0
753,685,1,0.82,2.48
754,686,0,1.00,0
755,687,0,1.00,0
756,688,0,1.00,0
757,689,0,0.78,0
758,690,0,1.00,0
759,691,0,1.00,0
760,692,1,0.84,3.24
761,693,0,1.00,0
762,694,0,1.00,0
763,695,0,0.79,0
764,696,0,0.92,0
765,697,0,0.82,0
766,698,0,0.82,0
767,699,0,0.76,0
