alignment position,genomic position,edited or not,positional entropy,average score difference
469,390,0,0.85,0
470,391,0,0.95,0
471,392,0,0.87,0
472,393,1,1.00,2.00
473,394,0,1.00,0
474,395,0,1.00,0
475,396,0,0.95,0
476,397,0,0.95,0
477,398,0,1.00,0
478,399,0,0.87,0
479,400,0,1.00,0
480,401,0,1.00,0
481,402,0,1.00,0
482,403,1,0.71,0.37
483,404,0,0.90,0
484,405,1,0.76,0.83
485,406,0,1.00,0
486,407,0,0.95,0
487,408,0,0.95,0
488,409,0,1.00,0
489,410,0,0.87,0
490,411,0,1.00,0
491,412,1,0.84,-0.77
492,413,0,1.00,0
493,414,0,1.00,0
494,415,0,1.00,0
495,416,0,1.00,0
496,417,0,1.00,0
497,418,0,1.00,0
498,419,0,0.89,0
499,420,0,1.00,0
500,421,0,1.00,0
501,422,0,1.00,0
502,423,0,0.85,0
503,424,0,1.00,0
504,425,0,0.95,0
505,426,0,1.00,0
506,427,0,0.95,0
507,428,0,1.00,0
508,429,0,1.00,0
509,430,0,1.00,0
510,431,0,1.00,0
511,432,0,0.95,0
512,433,0,1.00,0
513,434,0,1.00,0
514,435,0,1.00,0
515,436,0,1.00,0
516,437,0,1.00,0
517,438,0,1.00,0
518,439,0,1.00,0
519,440,0,1.00,0
520,441,0,1.00,0
521,442,0,1.00,0
522,443,0,0.75,0
523,444,0,1.00,0
524,445,0,1.00,0
525,446,0,1.00,0
526,447,0,1.00,0
527,448,0,0.48,0
528,449,0,1.00,0
529,450,0,1.00,0
530,451,0,1.00,0
531,452,0,1.00,0
532,453,0,1.00,0
533,454,1,0.95,1.00
534,455,0,0.90,0
535,456,0,1.00,0
536,457,0,0.49,0
537,458,0,0.46,0
538,459,0,1.00,0
539,460,0,1.00,0
540,461,0,1.00,0
541,462,0,1.00,0
542,463,0,1.00,0
543,464,0,1.00,0
544,465,0,1.00,0
545,466,0,1.00,0
546,467,0,0.95,0
547,468,0,1.00,0
548,469,0,1.00,0
549,470,0,1.00,0
550,471,0,1.00,0
551,472,0,1.00,0
552,473,0,1.00,0
553,474,0,0.95,0
554,475,0,1.00,0
555,476,0,1.00,0
556,477,0,1.00,0
557,478,0,1.00,0
558,479,0,0.95,0
559,480,0,0.95,0
560,481,0,0.95,0
561,482,0,0.90,0
562,483,0,1.00,0
563,484,0,0.84,0
564,485,0,1.00,0
565,486,0,1.00,0
566,487,0,1.00,0
567,488,0,0.95,0
568,489,0,0.95,0
569,490,0,1.00,0
570,491,0,1.00,0
571,492,0,1.00,0
572,493,0,1.00,0
573,494,0,0.95,0
574,495,1,0.74,2.93
575,496,0,1.00,0
576,497,0,1.00,0
577,498,0,0.82,0
578,499,0,1.00,0
579,500,0,1.00,0
580,501,0,1.00,0
581,502,0,1.00,0
582,503,0,1.00,0
583,504,0,1.00,0
584,505,0,0.95,0
585,506,0,1.00,0
586,507,0,1.00,0
587,508,0,1.00,0
588,509,0,0.77,0
589,510,0,1.00,0
590,511,0,0.90,0
591,512,0,1.00,0
592,513,0,0.95,0
593,514,0,0.90,0
594,515,0,1.00,0
595,516,0,0.90,0
596,517,0,0.78,0
597,518,1,0.28,2.47
598,519,0,0.95,0
599,520,1,0.92,0.87
600,521,0,0.87,0
601,522,0,0.49,0
602,523,1,0.49,0.00
603,524,0,1.00,0
604,525,0,1.00,0
605,526,0,0.33,0
606,527,1,0.75,0.73
607,528,0,1.00,0
608,529,0,0.84,0
609,530,1,0.33,3.67
610,531,1,0.80,0.40
611,532,0,0.85,0
612,533,0,0.52,0
613,534,0,0.80,0
614,535,0,1.00,0
615,536,0,0.95,0
616,537,0,0.87,0
617,538,0,1.00,0
618,539,0,1.00,0
619,540,0,1.00,0
620,541,0,1.00,0
621,542,0,1.00,0
622,543,0,1.00,0
623,544,0,0.92,0
624,545,0,1.00,0
625,546,0,0.95,0
626,547,0,1.00,0
627,548,0,1.00,0
628,549,0,1.00,0
629,550,0,0.80,0
630,551,0,1.00,0
631,552,0,1.00,0
632,553,0,1.00,0
633,554,0,1.00,0
634,555,1,0.95,1.93
635,556,1,0.76,-0.07
636,557,0,1.00,0
637,558,0,0.92,0
638,559,0,0.89,0
639,560,0,0.55,0
640,561,0,1.00,0
641,562,0,0.79,0
642,563,0,1.00,0
643,564,0,0.95,0
644,565,0,1.00,0
645,566,0,0.95,0
646,567,0,0.77,0
647,568,0,1.00,0
648,569,0,1.00,0
649,570,0,1.00,0
650,571,0,1.00,0
651,572,0,1.00,0
652,573,0,1.00,0
653,574,0,1.00,0
654,575,0,1.00,0
655,576,0,0.95,0
656,577,0,1.00,0
657,578,0,1.00,0
658,579,1,1.00,3.00
659,580,0,0.83,0
660,581,0,1.00,0
661,582,0,0.95,0
662,583,0,0.95,0
663,584,0,0.90,0
664,585,0,1.00,0
665,586,0,1.00,0
666,587,1,0.95,-3.73
667,588,0,1.00,0
668,589,0,1.00,0
669,590,1,0.67,-0.33
670,591,0,0.95,0
671,592,0,0.60,0
672,593,0,0.65,0
673,594,0,0.61,0
674,595,0,0.95,0
675,596,1,0.56,1.80
676,597,0,1.00,0
677,598,0,1.00,0
678,599,0,0.46,0
679,600,0,0.53,0
680,601,0,0.77,0
681,602,1,0.95,0.00
682,603,1,0.30,0.37
683,604,0,1.00,0
684,605,0,0.74,0
685,606,0,0.68,0
686,607,0,0.97,0
687,608,1,0.61,1.97
688,609,0,0.79,0
689,610,0,0.87,0
690,611,1,0.97,6.77
691,612,0,0.87,0
692,613,1,0.73,0.43
693,614,1,0.97,2.90
694,615,0,0.97,0
695,616,0,0.97,0
696,617,0,0.92,0
697,618,0,0.97,0
698,619,0,0.67,0
699,620,0,0.73,0
700,621,1,0.41,-1.77
701,622,0,0.87,0
702,623,0,0.83,0
