alignment position,genomic position,edited or not,positional entropy,average score difference
141,100,0,1.00,0
142,101,0,1.00,0
143,102,0,0.85,0
144,103,0,1.00,0
145,104,0,1.00,0
146,105,0,0.65,0
147,106,0,0.95,0
148,107,0,1.00,0
149,108,0,0.87,0
150,109,0,0.80,0
151,110,0,0.74,0
152,111,0,1.00,0
153,112,0,1.00,0
154,113,0,0.77,0
155,114,0,0.81,0
156,115,0,1.00,0
157,116,0,0.95,0
158,117,0,0.95,0
159,118,0,0.97,0
164,121,0,0.82,0
165,122,0,0.95,0
166,123,0,0.82,0
167,124,0,1.00,0
168,125,0,0.90,0
169,126,0,0.95,0
170,127,0,0.80,0
171,128,0,0.95,0
172,129,0,0.80,0
173,130,0,1.00,0
174,131,0,0.89,0
175,132,0,0.90,0
176,133,0,0.95,0
177,134,0,0.87,0
178,135,0,1.00,0
179,136,0,0.82,0
180,137,0,0.95,0
181,138,0,0.95,0
182,139,0,1.00,0
183,140,0,0.87,0
184,141,0,1.00,0
185,142,0,1.00,0
186,143,0,0.63,0
187,144,1,0.73,0.13
188,145,0,1.00,0
189,146,0,1.00,0
190,147,0,0.59,0
191,148,0,0.95,0
192,149,0,0.67,0
193,150,0,0.69,0
194,151,0,0.95,0
195,152,0,0.87,0
196,153,0,0.92,0
197,154,0,0.42,0
198,155,0,0.82,0
199,156,0,0.90,0
200,157,0,0.56,0
205,158,0,0.69,0
206,159,0,0.48,0
207,160,0,0.74,0
208,161,0,1.00,0
209,162,0,0.68,0
210,163,0,1.00,0
211,164,0,1.00,0
212,165,0,0.95,0
213,166,0,0.95,0
214,167,0,0.95,0
215,168,0,1.00,0
217,169,0,1.00,0
218,170,0,1.00,0
219,171,0,1.00,0
220,172,0,1.00,0
221,173,0,1.00,0
222,174,0,1.00,0
223,175,0,0.41,0
224,176,0,0.81,0
225,177,0,0.45,0
226,178,0,0.56,0
227,179,0,0.87,0
228,180,0,1.00,0
231,183,0,0.74,0
232,184,0,0.81,0
233,185,0,0.89,0
234,186,0,0.34,0
235,187,0,0.72,0
236,188,0,1.00,0
237,189,0,0.87,0
238,190,0,0.78,0
239,191,0,1.00,0
240,192,0,0.68,0
241,193,0,0.71,0
242,194,0,0.89,0
243,195,0,0.89,0
244,196,0,1.00,0
245,197,0,0.89,0
246,198,0,1.00,0
247,199,0,1.00,0
248,200,0,0.87,0
249,201,0,1.00,0
250,202,0,1.00,0
251,203,0,0.80,0
252,204,0,0.64,0
253,205,0,0.95,0
254,206,1,0.81,0.47
255,207,0,0.79,0
256,208,0,0.92,0
257,209,0,0.76,0
258,210,0,1.00,0
259,211,0,1.00,0
260,212,0,0.66,0
261,213,1,0.73,-0.07
262,214,0,1.00,0
263,215,0,1.00,0
264,216,0,0.95,0
265,217,0,0.75,0
266,218,0,0.90,0
267,219,0,0.64,0
268,220,0,0.90,0
269,221,0,0.41,0
270,222,0,0.60,0
271,223,0,0.90,0
272,224,0,0.71,0
273,225,0,0.42,0
274,226,0,1.00,0
275,227,1,1.00,6.00
276,228,0,0.74,0
277,229,0,0.83,0
278,230,0,1.00,0
279,231,0,0.95,0
280,232,0,0.58,0
281,233,0,0.92,0
282,234,0,0.87,0
283,235,1,1.00,8.00
284,236,1,0.85,5.43
285,237,1,0.72,3.00
286,238,0,0.95,0
287,239,1,0.87,0.30
288,240,0,0.95,0
289,241,0,1.00,0
290,242,0,0.77,0
291,243,0,0.84,0
292,244,0,0.87,0
293,245,0,0.95,0
294,246,0,1.00,0
295,247,0,1.00,0
296,248,0,1.00,0
297,249,0,1.00,0
298,250,0,1.00,0
299,251,0,1.00,0
300,252,0,0.95,0
301,253,0,1.00,0
302,254,0,1.00,0
303,255,0,1.00,0
304,256,0,0.72,0
305,257,0,0.95,0
306,258,0,0.77,0
307,259,1,0.79,0.67
308,260,0,0.56,0
309,261,0,0.90,0
310,262,0,0.95,0
311,263,1,0.60,4.33
312,264,0,0.69,0
313,265,1,1.00,4.00
314,266,1,0.59,-0.37
315,267,0,0.38,0
316,268,0,0.74,0
317,269,0,0.70,0
318,270,0,1.00,0
319,271,0,0.83,0
320,272,0,1.00,0
321,273,0,0.95,0
322,274,0,1.00,0
323,275,0,0.92,0
324,276,0,1.00,0
325,277,0,1.00,0
326,278,0,1.00,0
327,279,0,1.00,0
328,280,0,0.84,0
329,281,0,0.82,0
330,282,0,1.00,0
331,283,0,1.00,0
332,284,0,0.95,0
333,285,0,0.95,0
334,286,0,0.87,0
335,287,0,1.00,0
336,288,0,1.00,0
337,289,0,1.00,0
338,290,0,1.00,0
339,291,0,0.78,0
340,292,0,1.00,0
341,293,0,0.95,0
342,294,0,1.00,0
343,295,0,0.95,0
344,296,0,1.00,0
345,297,0,1.00,0
346,298,0,1.00,0
347,299,0,1.00,0
348,300,0,1.00,0
349,301,0,1.00,0
350,302,0,0.92,0
351,303,0,1.00,0
352,304,0,1.00,0
353,305,0,0.84,0
354,306,0,0.87,0
355,307,0,0.85,0
356,308,0,0.79,0
357,309,0,0.95,0
358,310,0,0.95,0
359,311,0,0.95,0
360,312,0,1.00,0
361,313,0,1.00,0
362,314,0,1.00,0
363,315,0,1.00,0
364,316,0,1.00,0
365,317,0,0.95,0
366,318,0,1.00,0
367,319,0,1.00,0
368,320,0,1.00,0
369,321,0,1.00,0
370,322,0,1.00,0
371,323,0,1.00,0
372,324,0,1.00,0
373,325,0,0.83,0
374,326,0,1.00,0
375,327,0,1.00,0
376,328,0,0.85,0
377,329,0,1.00,0
378,330,0,0.87,0
379,331,0,1.00,0
380,332,0,1.00,0
381,333,0,1.00,0
382,334,1,1.00,4.00
383,335,0,0.92,0
384,336,0,1.00,0
385,337,0,1.00,0
386,338,0,1.00,0
387,339,0,0.95,0
388,340,0,0.64,0
389,341,0,0.95,0
390,342,0,0.90,0
391,343,0,0.95,0
392,344,0,1.00,0
393,345,0,0.68,0
394,346,0,0.95,0
395,347,0,0.95,0
396,348,0,0.95,0
397,349,0,1.00,0
398,350,0,0.95,0
399,351,0,0.92,0
400,352,0,0.95,0
401,353,0,1.00,0
402,354,0,0.95,0
403,355,0,1.00,0
404,356,0,0.72,0
405,357,0,0.84,0
406,358,0,0.92,0
407,359,0,0.78,0
408,360,0,0.77,0
409,361,0,0.76,0
410,362,0,1.00,0
411,363,0,0.95,0
412,364,0,1.00,0
413,365,0,0.95,0
414,366,0,1.00,0
415,367,0,1.00,0
416,368,0,1.00,0
417,369,0,1.00,0
418,370,0,1.00,0
419,371,0,0.89,0
420,372,0,0.95,0
421,373,0,0.95,0
422,374,0,0.95,0
423,375,0,1.00,0
424,376,0,1.00,0
425,377,0,1.00,0
426,378,0,1.00,0
427,379,0,1.00,0
428,380,0,0.95,0
429,381,0,1.00,0
430,382,0,0.83,0
431,383,0,0.92,0
432,384,0,1.00,0
433,385,0,1.00,0
434,386,0,1.00,0
435,387,0,1.00,0
436,388,0,1.00,0
437,389,0,0.95,0
438,390,0,0.95,0
439,391,0,1.00,0
440,392,0,1.00,0
441,393,0,1.00,0
442,394,0,1.00,0
443,395,0,0.87,0
444,396,0,0.82,0
445,397,0,1.00,0
446,398,0,0.87,0
447,399,0,0.95,0
448,400,0,0.92,0
449,401,0,1.00,0
450,402,0,1.00,0
451,403,0,1.00,0
452,404,0,1.00,0
453,405,0,1.00,0
454,406,0,0.63,0
455,407,0,0.66,0
456,408,0,0.89,0
457,409,0,1.00,0
458,410,0,0.84,0
459,411,0,0.71,0
460,412,0,1.00,0
461,413,0,0.87,0
462,414,0,0.92,0
463,415,0,0.85,0
464,416,0,0.76,0
465,417,0,0.60,0
466,418,0,0.78,0
467,419,0,0.92,0
468,420,0,1.00,0
469,421,0,0.78,0
470,422,0,1.00,0
471,423,0,1.00,0
472,424,0,0.81,0
473,425,0,0.95,0
474,426,0,1.00,0
475,427,0,0.95,0
476,428,0,1.00,0
477,429,0,1.00,0
478,430,0,0.95,0
479,431,0,0.95,0
480,432,0,0.90,0
481,433,0,0.95,0
482,434,0,0.95,0
483,435,0,1.00,0
484,436,0,0.95,0
485,437,0,1.00,0
486,438,0,0.92,0
487,439,0,0.75,0
488,440,0,1.00,0
489,441,0,0.56,0
490,442,0,0.64,0
491,443,0,1.00,0
492,444,0,0.82,0
493,445,0,0.87,0
494,446,0,0.95,0
495,447,0,0.84,0
496,448,0,0.87,0
497,449,0,0.79,0
498,450,0,0.92,0
499,451,0,0.77,0
500,452,0,0.92,0
