alignment position,genomic position,edited or not,positional entropy,average score difference
354,113,0,0.77,0
355,114,0,1.00,0
356,115,0,0.63,0
357,116,0,1.00,0
358,117,0,1.00,0
359,118,0,0.77,0
360,119,0,0.75,0
361,120,0,1.00,0
362,121,0,0.92,0
363,122,0,0.70,0
364,123,0,0.55,0
365,124,0,0.85,0
366,125,0,0.78,0
367,126,0,1.00,0
368,127,0,1.00,0
369,128,0,1.00,0
370,129,0,1.00,0
371,130,0,1.00,0
372,131,0,0.89,0
373,132,0,1.00,0
374,133,0,0.85,0
375,134,0,1.00,0
376,135,0,1.00,0
377,136,0,1.00,0
378,137,0,1.00,0
379,138,0,1.00,0
380,139,0,1.00,0
381,140,0,1.00,0
382,141,0,1.00,0
383,142,0,0.55,0
384,143,0,1.00,0
385,144,0,1.00,0
386,145,0,0.85,0
387,146,0,0.83,0
388,147,0,1.00,0
389,148,0,1.00,0
390,149,0,0.95,0
391,150,1,1.00,1.00
392,151,0,1.00,0
393,152,0,1.00,0
394,153,0,0.65,0
395,154,0,1.00,0
396,155,0,1.00,0
397,156,0,1.00,0
398,157,0,0.78,0
399,158,0,0.77,0
400,159,0,1.00,0
401,160,0,1.00,0
402,161,0,1.00,0
403,162,0,1.00,0
404,163,0,1.00,0
405,164,0,1.00,0
406,165,0,1.00,0
407,166,0,1.00,0
408,167,0,1.00,0
409,168,0,1.00,0
410,169,0,1.00,0
411,170,0,1.00,0
412,171,0,1.00,0
413,172,0,1.00,0
414,173,0,1.00,0
415,174,0,1.00,0
416,175,0,0.95,0
417,176,0,1.00,0
418,177,0,1.00,0
419,178,0,1.00,0
420,179,0,1.00,0
421,180,0,1.00,0
422,181,0,1.00,0
423,182,0,0.82,0
424,183,0,1.00,0
425,184,0,1.00,0
426,185,0,1.00,0
427,186,0,1.00,0
428,187,0,1.00,0
429,188,0,1.00,0
430,189,0,0.95,0
431,190,0,1.00,0
432,191,0,1.00,0
433,192,0,1.00,0
434,193,0,1.00,0
435,194,0,1.00,0
436,195,0,1.00,0
437,196,0,1.00,0
438,197,0,0.77,0
439,198,0,0.70,0
440,199,0,1.00,0
441,200,0,1.00,0
442,201,0,1.00,0
443,202,0,1.00,0
444,203,0,1.00,0
445,204,0,1.00,0
446,205,0,1.00,0
447,206,0,1.00,0
448,207,0,0.95,0
449,208,0,1.00,0
450,209,0,1.00,0
451,210,0,1.00,0
452,211,0,1.00,0
453,212,0,1.00,0
454,213,0,1.00,0
455,214,0,1.00,0
456,215,0,1.00,0
457,216,0,1.00,0
458,217,0,1.00,0
459,218,0,0.95,0
460,219,0,1.00,0
461,220,0,1.00,0
462,221,0,1.00,0
463,222,0,0.95,0
464,223,0,0.95,0
465,224,0,1.00,0
466,225,1,1.00,4.00
467,226,0,0.72,0
468,227,0,0.90,0
469,228,0,0.65,0
470,229,0,0.95,0
471,230,0,1.00,0
472,231,0,0.68,0
473,232,0,1.00,0
474,233,0,0.64,0
475,234,0,0.95,0
476,235,0,1.00,0
477,236,0,0.84,0
478,237,0,0.95,0
479,238,0,1.00,0
480,239,0,1.00,0
481,240,0,1.00,0
482,241,0,0.90,0
483,242,0,1.00,0
484,243,0,1.00,0
485,244,0,1.00,0
486,245,0,0.95,0
487,246,0,1.00,0
488,247,0,0.95,0
489,248,0,1.00,0
490,249,0,1.00,0
491,250,0,1.00,0
492,251,0,0.95,0
493,252,0,1.00,0
494,253,0,0.95,0
495,254,0,1.00,0
496,255,0,1.00,0
497,256,0,1.00,0
498,257,0,0.95,0
499,258,0,1.00,0
500,259,0,1.00,0
501,260,0,1.00,0
502,261,0,1.00,0
503,262,0,1.00,0
504,263,0,1.00,0
505,264,0,1.00,0
506,265,0,1.00,0
507,266,0,1.00,0
508,267,0,1.00,0
509,268,0,0.77,0
510,269,0,1.00,0
511,270,0,1.00,0
512,271,0,1.00,0
513,272,0,0.95,0
514,273,0,1.00,0
515,274,0,0.77,0
516,275,0,0.62,0
517,276,0,1.00,0
518,277,0,1.00,0
519,278,0,1.00,0
520,279,0,0.74,0
521,280,0,0.90,0
522,281,0,1.00,0
523,282,0,1.00,0
524,283,0,0.73,0
525,284,0,1.00,0
526,285,0,0.83,0
527,286,0,0.71,0
528,287,0,0.85,0
529,288,0,0.71,0
530,289,0,0.79,0
531,290,0,1.00,0
532,291,0,1.00,0
533,292,0,1.00,0
534,293,0,1.00,0
535,294,0,1.00,0
536,295,0,1.00,0
537,296,0,1.00,0
538,297,0,1.00,0
539,298,0,0.95,0
540,299,0,1.00,0
541,300,0,1.00,0
542,301,0,1.00,0
543,302,0,1.00,0
544,303,0,1.00,0
545,304,0,0.95,0
546,305,0,0.95,0
547,306,0,1.00,0
548,307,0,0.95,0
549,308,0,0.77,0
550,309,0,1.00,0
551,310,0,0.95,0
552,311,0,0.95,0
553,312,0,0.95,0
554,313,0,0.95,0
555,314,0,0.95,0
556,315,0,1.00,0
557,316,0,1.00,0
558,317,0,1.00,0
559,318,0,0.95,0
560,319,0,0.68,0
561,320,0,1.00,0
562,321,0,1.00,0
563,322,0,0.87,0
564,323,0,0.78,0
565,324,0,1.00,0
566,325,0,1.00,0
567,326,0,0.89,0
568,327,0,1.00,0
569,328,0,1.00,0
570,329,0,1.00,0
572,330,0,1.00,0
573,331,0,1.00,0
574,332,0,1.00,0
576,333,0,1.00,0
577,334,0,1.00,0
578,335,0,1.00,0
579,336,0,1.00,0
580,337,0,1.00,0
581,338,0,1.00,0
582,339,0,1.00,0
583,340,0,1.00,0
