alignment position,genomic position,edited or not,positional entropy,average score difference
296,272,0,1.00,0
297,273,0,1.00,0
298,274,0,1.00,0
299,275,0,1.00,0
300,276,0,1.00,0
301,277,0,1.00,0
302,278,0,1.00,0
303,279,0,1.00,0
304,280,0,0.92,0
305,281,0,1.00,0
306,282,0,0.95,0
307,283,0,1.00,0
308,284,0,1.00,0
309,285,0,0.92,0
310,286,0,0.79,0
311,287,0,1.00,0
312,288,0,0.82,0
313,289,0,1.00,0
314,290,0,0.77,0
315,291,0,1.00,0
316,292,0,0.83,0
317,293,0,0.68,0
318,294,0,1.00,0
319,295,0,0.79,0
320,296,0,0.95,0
321,297,0,1.00,0
322,298,0,1.00,0
323,299,0,0.95,0
324,300,0,0.90,0
325,301,0,1.00,0
326,302,0,1.00,0
327,303,0,1.00,0
328,304,0,1.00,0
329,305,0,1.00,0
330,306,0,1.00,0
331,307,0,1.00,0
332,308,0,0.95,0
333,309,0,1.00,0
334,310,0,1.00,0
335,311,0,1.00,0
336,312,0,0.85,0
337,313,0,0.95,0
338,314,0,1.00,0
339,315,0,1.00,0
340,316,0,1.00,0
341,317,0,1.00,0
342,318,0,1.00,0
343,319,0,1.00,0
344,320,0,1.00,0
345,321,0,1.00,0
346,322,0,1.00,0
347,323,0,1.00,0
348,324,0,1.00,0
349,325,0,1.00,0
350,326,0,1.00,0
351,327,0,1.00,0
352,328,0,0.75,0
353,329,0,1.00,0
354,330,0,1.00,0
355,331,0,1.00,0
356,332,0,1.00,0
357,333,0,1.00,0
358,334,0,1.00,0
359,335,0,1.00,0
360,336,0,0.76,0
361,337,0,1.00,0
362,338,0,0.95,0
363,339,0,1.00,0
364,340,0,0.85,0
365,341,0,1.00,0
366,342,0,1.00,0
367,343,0,1.00,0
368,344,1,1.00,8.00
369,345,0,1.00,0
370,346,0,1.00,0
371,347,0,0.95,0
372,348,0,0.87,0
373,349,0,0.73,0
374,350,0,1.00,0
375,351,0,0.95,0
376,352,0,1.00,0
377,353,0,1.00,0
378,354,0,1.00,0
379,355,0,1.00,0
380,356,0,1.00,0
381,357,0,1.00,0
382,358,0,1.00,0
383,359,0,1.00,0
384,360,0,1.00,0
385,361,0,1.00,0
