alignment position,genomic position,edited or not,positional entropy,average score difference
492,341,0,0.90,0
493,342,0,0.95,0
494,343,0,1.00,0
495,344,0,0.67,0
496,345,0,1.00,0
497,346,0,1.00,0
498,347,0,1.00,0
499,348,0,0.95,0
500,349,0,1.00,0
501,350,0,0.77,0
502,351,0,1.00,0
503,352,0,1.00,0
504,353,0,1.00,0
505,354,0,1.00,0
506,355,0,1.00,0
507,356,0,1.00,0
508,357,0,1.00,0
509,358,0,0.79,0
510,359,0,1.00,0
511,360,0,0.76,0
512,361,0,1.00,0
513,362,0,0.82,0
514,363,0,0.82,0
515,364,1,1.00,6.00
516,365,0,0.79,0
517,366,0,0.71,0
518,367,0,0.95,0
519,368,0,1.00,0
520,369,0,1.00,0
521,370,0,0.87,0
522,371,0,0.95,0
523,372,0,1.00,0
524,373,0,1.00,0
525,374,0,0.95,0
526,375,0,0.95,0
527,376,0,0.95,0
528,377,0,1.00,0
529,378,0,0.90,0
530,379,0,1.00,0
531,380,0,1.00,0
532,381,1,0.89,2.10
533,382,0,1.00,0
534,383,0,1.00,0
535,384,0,0.90,0
536,385,0,1.00,0
537,386,1,1.00,1.00
538,387,0,0.67,0
539,388,0,0.62,0
540,389,0,0.47,0
541,390,0,0.95,0
542,391,0,0.90,0
543,392,0,1.00,0
544,393,0,1.00,0
545,394,0,0.82,0
546,395,0,0.90,0
547,396,0,0.84,0
548,397,0,0.95,0
549,398,0,0.69,0
550,399,0,0.54,0
551,400,0,0.84,0
552,401,0,0.60,0
553,402,0,0.95,0
554,403,0,0.83,0
555,404,0,0.74,0
556,405,0,0.76,0
557,406,0,1.00,0
558,407,0,1.00,0
559,408,0,0.90,0
560,409,0,0.81,0
561,410,0,1.00,0
562,411,0,1.00,0
563,412,0,0.89,0
564,413,0,0.89,0
565,414,0,1.00,0
566,415,0,0.95,0
567,416,0,1.00,0
568,417,0,0.95,0
569,418,0,0.78,0
570,419,0,0.90,0
571,420,0,0.85,0
572,421,0,0.92,0
573,422,0,1.00,0
574,423,0,1.00,0
575,424,0,0.64,0
576,425,0,0.79,0
577,426,0,1.00,0
578,427,0,0.67,0
580,429,0,1.00,0
581,430,0,1.00,0
582,431,0,1.00,0
583,432,0,1.00,0
584,433,0,1.00,0
585,434,0,1.00,0
586,435,0,0.89,0
587,436,0,1.00,0
588,437,0,0.90,0
589,438,0,1.00,0
590,439,0,0.95,0
591,440,0,1.00,0
592,441,0,0.78,0
593,442,0,1.00,0
594,443,0,0.95,0
595,444,0,0.87,0
596,445,0,1.00,0
597,446,0,0.73,0
598,447,1,0.76,1.60
599,448,0,0.87,0
600,449,0,0.95,0
601,450,0,1.00,0
602,451,0,0.74,0
603,452,0,1.00,0
604,453,0,0.95,0
605,454,0,0.77,0
606,455,0,1.00,0
607,456,0,1.00,0
608,457,0,0.87,0
609,458,0,1.00,0
610,459,0,1.00,0
611,460,0,0.95,0
612,461,1,0.64,0.13
613,462,0,1.00,0
614,463,0,0.92,0
615,464,0,0.73,0
616,465,0,0.95,0
617,466,1,0.95,2.80
618,467,0,0.95,0
619,468,0,0.95,0
620,469,0,0.90,0
621,470,0,0.71,0
622,471,0,1.00,0
623,472,0,0.95,0
624,473,0,0.76,0
625,474,0,0.57,0
626,475,0,0.76,0
627,476,0,0.72,0
628,477,0,0.58,0
629,478,0,0.79,0
630,479,0,0.95,0
631,480,0,0.89,0
632,481,0,1.00,0
633,482,0,0.95,0
634,483,0,1.00,0
635,484,0,0.68,0
636,485,0,0.85,0
637,486,0,0.85,0
638,487,0,1.00,0
639,488,0,0.89,0
640,489,0,1.00,0
641,490,0,1.00,0
642,491,0,0.49,0
643,492,0,0.73,0
644,493,0,0.85,0
648,494,0,0.70,0
649,495,0,0.76,0
650,496,0,0.87,0
651,497,0,0.73,0
652,498,0,0.48,0
653,499,0,0.69,0
