alignment position,genomic position,edited or not,positional entropy,average score difference
159,149,0,0.97,0
160,150,1,0.82,7.23
161,151,1,0.95,9.70
166,152,0,0.82,0
167,153,0,1.00,0
168,154,0,0.90,0
169,155,0,0.95,0
170,156,0,0.80,0
171,157,0,0.95,0
172,158,0,0.80,0
173,159,0,1.00,0
174,160,0,0.89,0
175,161,0,0.90,0
176,162,0,0.95,0
177,163,0,0.87,0
178,164,0,1.00,0
179,165,0,0.82,0
180,166,0,0.95,0
181,167,0,0.95,0
182,168,0,1.00,0
183,169,0,0.87,0
184,170,0,1.00,0
185,171,0,1.00,0
186,172,0,0.63,0
187,173,0,0.73,0
188,174,0,1.00,0
189,175,0,1.00,0
190,176,0,0.59,0
191,177,0,0.95,0
192,178,0,0.67,0
193,179,0,0.69,0
194,180,0,0.95,0
195,181,0,0.87,0
196,182,0,0.92,0
197,183,1,0.42,2.67
198,184,0,0.82,0
199,185,0,0.90,0
200,186,0,0.56,0
205,187,0,0.69,0
206,188,1,0.48,0.93
207,189,0,0.74,0
208,190,0,1.00,0
209,191,0,0.68,0
210,192,0,1.00,0
211,193,0,1.00,0
212,194,0,0.95,0
213,195,0,0.95,0
214,196,0,0.95,0
215,197,0,1.00,0
217,198,0,1.00,0
218,199,0,1.00,0
219,200,0,1.00,0
220,201,0,1.00,0
221,202,0,1.00,0
222,203,0,1.00,0
223,204,0,0.41,0
224,205,0,0.81,0
225,206,1,0.45,0.47
226,207,0,0.56,0
227,208,0,0.87,0
228,209,0,1.00,0
229,210,1,0.74,0.77
230,211,0,0.81,0
231,212,0,0.89,0
232,213,0,0.34,0
233,214,0,0.72,0
234,215,0,1.00,0
235,216,0,0.87,0
236,217,1,0.78,-0.10
237,218,0,1.00,0
238,219,0,0.68,0
239,220,0,0.71,0
240,221,0,0.89,0
241,222,0,0.89,0
242,223,0,1.00,0
243,224,0,0.89,0
244,225,0,1.00,0
245,226,0,1.00,0
246,227,0,0.87,0
247,228,0,1.00,0
248,229,0,1.00,0
249,230,0,0.80,0
250,231,1,0.64,0.33
251,232,0,0.95,0
252,233,0,0.81,0
253,234,0,0.79,0
254,235,0,0.92,0
255,236,0,0.76,0
256,237,0,1.00,0
257,238,0,1.00,0
258,239,0,0.66,0
259,240,0,0.73,0
260,241,0,1.00,0
261,242,0,1.00,0
262,243,0,0.95,0
263,244,0,0.75,0
264,245,0,0.90,0
265,246,0,0.64,0
266,247,0,0.90,0
267,248,0,0.41,0
268,249,0,0.60,0
269,250,0,0.90,0
270,251,1,0.71,0.53
271,252,0,0.42,0
272,253,0,1.00,0
273,254,0,1.00,0
274,255,1,0.74,0.93
275,256,0,0.83,0
276,257,0,1.00,0
277,258,0,0.95,0
278,259,0,0.58,0
279,260,0,0.92,0
280,261,0,0.87,0
281,262,0,1.00,0
282,263,1,0.85,0.90
283,264,0,0.72,0
284,265,0,0.95,0
285,266,0,0.87,0
286,267,0,0.95,0
287,268,0,1.00,0
288,269,0,0.77,0
289,270,0,0.84,0
290,271,1,0.87,1.97
291,272,0,0.95,0
292,273,0,1.00,0
293,274,0,1.00,0
294,275,0,1.00,0
295,276,0,1.00,0
296,277,0,1.00,0
297,278,0,1.00,0
298,279,0,0.95,0
299,280,0,1.00,0
300,281,0,1.00,0
301,282,0,1.00,0
302,283,0,0.72,0
303,284,0,0.95,0
304,285,0,0.77,0
305,286,0,0.79,0
306,287,0,0.56,0
307,288,0,0.90,0
308,289,0,0.95,0
309,290,0,0.60,0
310,291,0,0.69,0
311,292,0,1.00,0
312,293,0,0.59,0
313,294,0,0.38,0
314,295,0,0.74,0
315,296,0,0.70,0
316,297,0,1.00,0
317,298,0,0.83,0
318,299,0,1.00,0
319,300,0,0.95,0
320,301,0,1.00,0
321,302,0,0.92,0
322,303,0,1.00,0
323,304,0,1.00,0
324,305,0,1.00,0
325,306,0,1.00,0
326,307,0,0.84,0
327,308,0,0.82,0
328,309,0,1.00,0
329,310,0,1.00,0
330,311,0,0.95,0
331,312,0,0.95,0
332,313,0,0.87,0
333,314,0,1.00,0
334,315,0,1.00,0
335,316,0,1.00,0
336,317,0,1.00,0
337,318,0,0.78,0
338,319,0,1.00,0
339,320,0,0.95,0
340,321,0,1.00,0
341,322,0,0.95,0
342,323,0,1.00,0
343,324,0,1.00,0
344,325,0,1.00,0
345,326,0,1.00,0
346,327,0,1.00,0
347,328,0,1.00,0
348,329,0,0.92,0
349,330,0,1.00,0
350,331,0,1.00,0
351,332,0,0.84,0
352,333,0,0.87,0
353,334,0,0.85,0
354,335,0,0.79,0
355,336,0,0.95,0
356,337,0,0.95,0
357,338,0,0.95,0
358,339,0,1.00,0
359,340,0,1.00,0
360,341,0,1.00,0
361,342,0,1.00,0
362,343,0,1.00,0
363,344,0,0.95,0
364,345,0,1.00,0
365,346,0,1.00,0
366,347,0,1.00,0
367,348,0,1.00,0
368,349,0,1.00,0
369,350,0,1.00,0
370,351,0,1.00,0
371,352,0,0.83,0
372,353,0,1.00,0
373,354,0,1.00,0
374,355,0,0.85,0
375,356,0,1.00,0
376,357,0,0.87,0
377,358,0,1.00,0
378,359,0,1.00,0
379,360,0,1.00,0
380,361,1,1.00,6.00
381,362,0,0.92,0
382,363,0,1.00,0
383,364,0,1.00,0
384,365,0,1.00,0
385,366,0,0.95,0
386,367,0,0.64,0
387,368,0,0.95,0
388,369,0,0.90,0
389,370,0,0.95,0
390,371,0,1.00,0
391,372,0,0.68,0
392,373,0,0.95,0
393,374,0,0.95,0
394,375,0,0.95,0
395,376,0,1.00,0
396,377,0,0.95,0
397,378,0,0.92,0
398,379,0,0.95,0
399,380,0,1.00,0
400,381,0,0.95,0
401,382,0,1.00,0
402,383,0,0.72,0
403,384,0,0.84,0
404,385,0,0.92,0
405,386,0,0.78,0
406,387,0,0.77,0
407,388,0,0.76,0
408,389,1,1.00,-1.00
409,390,0,0.95,0
410,391,0,1.00,0
411,392,0,0.95,0
412,393,0,1.00,0
413,394,0,1.00,0
414,395,0,1.00,0
415,396,0,1.00,0
416,397,1,1.00,3.00
417,398,0,0.89,0
418,399,0,0.95,0
419,400,0,0.95,0
420,401,0,0.95,0
421,402,0,1.00,0
422,403,0,1.00,0
423,404,0,1.00,0
424,405,0,1.00,0
425,406,0,1.00,0
426,407,0,0.95,0
427,408,0,1.00,0
428,409,0,0.83,0
429,410,0,0.92,0
430,411,0,1.00,0
431,412,0,1.00,0
432,413,0,1.00,0
433,414,0,1.00,0
434,415,0,1.00,0
435,416,0,0.95,0
436,417,0,0.95,0
437,418,0,1.00,0
438,419,0,1.00,0
439,420,0,1.00,0
440,421,0,1.00,0
441,422,0,0.87,0
442,423,0,0.82,0
443,424,0,1.00,0
444,425,0,0.87,0
445,426,0,0.95,0
446,427,0,0.92,0
447,428,0,1.00,0
448,429,0,1.00,0
449,430,0,1.00,0
450,431,0,1.00,0
451,432,0,1.00,0
452,433,0,0.63,0
453,434,0,0.66,0
454,435,0,0.89,0
455,436,0,1.00,0
456,437,0,0.84,0
457,438,0,0.71,0
458,439,1,1.00,4.00
459,440,0,0.87,0
460,441,0,0.92,0
461,442,0,0.85,0
462,443,0,0.76,0
463,444,0,0.60,0
464,445,0,0.78,0
465,446,0,0.92,0
466,447,0,1.00,0
467,448,0,0.78,0
468,449,0,1.00,0
469,450,0,1.00,0
470,451,0,0.81,0
471,452,0,0.95,0
472,453,0,1.00,0
473,454,0,0.95,0
474,455,0,1.00,0
475,456,0,1.00,0
476,457,0,0.95,0
477,458,0,0.95,0
478,459,0,0.90,0
479,460,0,0.95,0
480,461,0,0.95,0
481,462,0,1.00,0
482,463,0,0.95,0
483,464,0,1.00,0
484,465,0,0.92,0
485,466,0,0.75,0
486,467,0,1.00,0
487,468,0,0.56,0
488,469,0,0.64,0
489,470,0,1.00,0
490,471,0,0.82,0
491,472,0,0.87,0
492,473,0,0.95,0
493,474,0,0.84,0
494,475,0,0.87,0
495,476,0,0.79,0
496,477,0,0.92,0
497,478,0,0.77,0
498,479,0,0.92,0
